tokens	ner_tags
"['Hesap', 'sorun', 've', 'kafa', 'yorun', 'duyarlılık', 'da', 'göreviniz', ',', 'satış', 'düşünce', '""', 'Korsan', 'almayın', '!', '""', 'demekle', 'bitmiyor', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Son', 'ses', 'müzik', ',', 'kalabalık', 'bir', 'grup', 've', 'pedallar', '!', 'Eğlenceye', 'merhaba', 'fazla', 'yağlara', 'Hoşça', 'kal', '!']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['İki', 'kere', 'inanırsak', 'bir', 'kere', 'başarırız', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['3', '.', 'Bilmek', '(', 'ilm', ')', ',', 'kadir', 'olmak', '(', 'kudret', ')', 'ya', 'da', 'var', 'olmak', '(', 'vücud', ')', 'vs', '.', 'sıfatlarında', 'gösterilmeyen', 'duyarlılık', 'yaratma', 'sıfatında', 'gösterilir', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['8', '-', 'İstibdad', ',', 'müstebid', ',', 'diktatör', ',', 'El', 'Kaide', 'kelimelerini', 'sık', 'sık', 'kullanan', 'biri', 'ya', 'Kenan', 'Çamurcu', ""'"", 'nun', 'kendisi', 'veya', 'onun', 'tweetlerini', 'okuyandır', '.', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Tv', '’', 'de', 'heyecanlı', 'bişey', 'olduğu', 'zaman', '“', 'nefesler', 'tutuldu', '”', 'deniyor', '.', 'Kim', 'bu', 'nefesinı', 'tutan', 'beyinsiz', 'anlamıyorum']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Hayırlı', 'Cumalar']	['O', 'O']
['Mış', 'gibi', 'yapamıyorum', '.', '.', '.', '.', 'Yapmıcamda', ':', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Dış', 'görünüş', 'önemli', 'değil', 'diye', 'yalan', 'söyleme', '.', 'Gerçekten', 'öyle', 'olsaydı', ',', 'Uğur', 'böceğini', 'sevdiğin', 'gibi', 'hamam', 'böceğini', 'de', 'severdin']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Yenı', 'uyandım', 'lan', '.']	['O', 'O', 'O', 'O']
['alışılmıyor', 'acıya', 'yok', 'kaidesi', 'kuralı']	['O', 'O', 'O', 'O', 'O']
['Cok', 'guzel', 'kokular', 'geliyor', 'biice', 'teyzemden', 'ohh']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['Yalnız', 'O', 've', 'sen', '.', '.', '.', '#', 'HaydiGençlerİTİKAFa']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Her', 'zaman', 'istedigini', 'alamazsin', 'ama', 'yeterince', 'denersen', 'ihtiyacin', 'olani', 'alabilirsin', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Atatürk', 'olmasaydı', 'gavurun', 'tohumu', 'olurdunuz', '.']	['B-PERSON', 'O', 'O', 'O', 'O', 'O']
['resmen', 'nankörüm', 'ya', ':', 'D', 'resmen', 'boğaziçini', 'kazandıııım', ':', ')', 'boğaziçi']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION']
['herşeyi', 'geçtim', 'has', 'salaksınız', 'siz', '.']	['O', 'O', 'O', 'O', 'O', 'O']
['yesil', 'gözlü', 'olmayı', 'cok', 'istedim', 'lan']	['O', 'O', 'O', 'O', 'O', 'O']
['Ehliyetime', 'Kavuştum', '.', 'Sanki', '.', 'yeni', 'Almış', 'Gibi', 'Sevindim', ':', ')', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Sarosa', 'gidiyorum', 'Saros']	['O', 'O', 'B-LOCATION']
['Yağmur', 'başladı', 'allahım', 'çok', 'şükür']	['O', 'O', 'O', 'O', 'O']
['geçen', 'yine', 'muhabbet', 'ediyoruz']	['O', 'O', 'O', 'O']
['#', 'YenisezonformanTurkTelekomdan', 'PİERRE', 'WEBO', 'TurkTelekom', 'PİERRE', 'WEBO']	['O', 'O', 'O', 'O', 'B-ORGANIZATION', 'B-PERSON', 'I-PERSON']
['Bu', 'yazda', 'evrim', 'geçiremedik', '.', 'Neyse', 'umudumuz', 'SUMMER', '2014', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['gezi', 'diyorsun', ',', 'sahnede', 'gaz', 'maskesi', 'takacağız', 'diyorsun', ';', 'sonra', 'polislerle', 'foto', 'çektiriyorsun', '.', 'Üzgünüm', 'ama', 'ricalarını', 'kıramamış', 'bahanesi', 'saçma']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Ne', 'sıcak', ',', 'ne', 'sıcak', '.', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['O', 'zamann', 'Bu', 'gece', 'portttt', 'olsun']	['O', 'O', 'O', 'O', 'O', 'O']
['Herkes', 'hevesini', 'aldıysa', 'artık', 'kış', 'gelebilir', 'mi', '?', 'kat', 'kat', 'giyinip', ',', 'ısınmak', 'için', 'bol', 'bol', 'çay', '-', 'kahve', 'içelim', '.', 'Tşk', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['SAYIN', 'BNAŞKANIMIZ', 'EMRE', 'AYDARLA', 'GRURDUYOR', 'AYDAR']	['O', 'O', 'B-PERSON', 'O', 'O', 'I-PERSON']
['İnsanı', 'yıpratan', 'yaşadığı', 'yıllar', 'değil', 'erişemediği', 'duygular', 've', 'umutlardır', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Adama', 'işsiz', 'gucsuzu', 'lazim', ',', 'herkesin', 'elinden', 'gecmisi', ',', 'beyni', 'olmayani', ',', 'basiti', ',', 'dunyadan', 'bi', 'haberi', '.', '.', 'Seviyesi', 'bu', 'cunku', ',', 'hasta', 'garibim', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Açıkçası', 'Higuain', ""'"", 'i', 'daha', 'çok', 'beğenirdim', 'ben', 'benzema', ""'"", 'dan']"	['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O']
['Daha', 'kötü', 'ne', 'olabilir', 'ki', 'deme', 'sakın', '.', 'Her', 'şey', 'olabiliyor', ':', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['HUZUR', ',', 'MUTLULUK', 'VE', 'SEVGİNİN', 'ŞİFRESİ', ""'"", ""'"", '60', '.', '72', ""'"", ""'"", '(', 'PİKAÇÇUU', ')']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Aycan', ""'"", 'ın', 'yaptığı', 'sucuk']"	['B-PERSON', 'O', 'O', 'O', 'O']
['Çocukken', 'kedinin', 'gözüne', 'misket', 'sokmuştum', 'sonra', '3', 'gün', 'gözüme', 'uyku', 'girmedi', 'salak', 'gibi', 'en', 'güzel', 'misketi', 'sokmuştum']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Ahlakı', 'buzdan', 'olan', 'güneşten', 'korkar', '.', '-', 'ZKC']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']
['Bütün', 'kelimeler', 'mi', 'bana', 'düşman', ',', 'kalem', 'değdiğinde', 'patlıyor', 'adeta', ',', 'kimi', 'sen', 'diye', ',', 'kimi', 'sensizlik', 'dilinde', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Yakında', 'herşey', 'çok', 'farklı', 'olucak']	['O', 'O', 'O', 'O', 'O']
"['I', ""'"", 'm', 'at', 'Bağlarbaşı', 'Caddesi', '(', 'İstanbul', ',', 'Türkiye', ')']"	['O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O']
['murat', 'bozu', 'sevmiyorum', 'kıskanıyorm', 'erkek', 'olsam', 'hiç', 'çekemezdim', 'ama', 'şarkıları', 'iyi', '.', 'boz']	['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PERSON']
['6', 'aylık', 'tatile', 'ihtiyacım', 'var', 'hemde', 'yılda', '2', 'kez', ':', 'D']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Kıyamet', 'kopsa', 'yer', 'yarılsa', 'bitmez', 'bu', 'aşk', 'tükenmez', 'bu', 'sevda']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Oluruna', 'birakmak', 'istiyorum', '.']	['O', 'O', 'O', 'O']
['O', 'var', 'olduğu', 'sürece', ',', 'aklın', 'asla', 'özgür', 'olmayacak', '.', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Kanalda', 'olan', 'var', 'mi', ':', 'Dd']	['O', 'O', 'O', 'O', 'O', 'O']
['Firtina', 'oncesi', 'sessizlik', 'waoow']	['O', 'O', 'O', 'O']
['Bazıları', 'sessiz', 'sever', '.']	['O', 'O', 'O', 'O']
['Kul', 'sıkışmadan', 'hızır', 'yetişmezmiş']	['O', 'O', 'B-PERSON', 'O']
['#', 'halicyatlimani', 'Proje', 'ile', 'dünya', 'başkentlerinden', 'biri', 'olan', 'İstanbul', '’', 'a', 'yeni', 'konser', ',', 'tiyatro', 've', 'kültür', 'merkezleri', 'kazandırılıyor', '.']	['O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Başbakan', 'Recep', 'Tayyip', 'Erdoğan', ':', 'Ben', 'her', 'takıma', 'eşit', 'mesafedeyim', 'fakat', 'küçüklüğümden', 'beri', 'Fenerbahçe', ""'"", 'ye', 'duyduğum', 'muhabbet', 'malum', '.']"	['O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O']
['Dişçi', 'motoru', 'gibisin', 'sen', 'firuze']	['O', 'O', 'O', 'O', 'B-PERSON']
['Bazı', 'kadınlara', 'silah', 'zoruyla', 'topuklu', 'ayakkabı', 'giydirmek', 'lazım', ',', 'çok', 'yakışıyor', 'be', 'abi']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Bir', 'gün', 'bir', 'yerde', 'karşılaşırsak', 'eğer', 'benimle', 'yeniden', 'tanış']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Üniversiteyi', 'kazanmış', 'olan', 'kardeşlerim', ',', 'cemaatçi', ',', 'kürt', 'saitçilerden', 'uzak', 'durun', 'yapışırlar', 'sülük', 'gibi', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['kız', 'bebekler', 'gibi', 'uyanıyor', ',', 'kolları', 'esnetiyor', 'pıtı', 'pıtı', 'banyoya', 'gidiyor', '.', 'ben', 'bir', 'uyanıyorum', 'yorgana', 'tekme', 'yastığa', 'pıçak', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['eski', 'eskide', 'kaldı', 'yeni', 'sınıfta', 'knklarım', 'beraber', 'olmayi', 'çoook', 'istiyom']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Bi', 'insan', 'birisine', 'aşık', 'olduysa', 'onu', 'unutmak', 'istemez', ',', 'başkasını', 'sevmekde', 'istemez', '.', 'TEK', 'ONU', 'İSTER']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Aşkın', 'sonu', 'bin', 'bir', 'soru', 'işareti']	['O', 'O', 'O', 'O', 'O', 'O']
['Alüminyum', 'folyolu', 'huni', 'ile', 'uzaylı', 'istilasını', 'ben', 'başlatcam']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Milyonlarca', 'ses', 'tonu', 'var', 'ama', 'sadece', 'birini', 'duyduğunuzda', 'aptallaşırsınız', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Misafir', 'geldiğinde', ',', 'gidene', 'kadar', 'odandan', 'çıkmak', 'istemediğin', 'için', 'odada', 'yemeksiz', 'susuz', 'verdiğin', 'o', 'mücadele', 'survivordan', 'beter', '.', 'survivor']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC']
['olanlar', 'oldu', 'yakalandık', 'fırtınada', 'yara', 'aldık']	['O', 'O', 'O', 'O', 'O', 'O']
['Biri', 'şu', 'kadını', 'sustursun', 'ölücem', 'artık', '5', 'aydır', 'dinlemekten', 'yoruldum', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['burcuyla', 'kopussss', 'haha', 'burcu']	['O', 'O', 'O', 'B-PERSON']
"['Bazı', 'Sms', ""'"", 'ler', 'okunmadan', 'silinmeye', 'mahkum', '.', 'harcanan', 'Atp', ""'"", 'ye', 'yazik', '.', '^', '_', '^']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Üşenen', 'insandan', 'korkmayın', '.', 'O', 'üşengeçliğinden', 'kötülük', 'bile', 'yapamaz', 'lan', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Şaka', 'maka', 'altyazılara', 'bakmıyorum', 'la', 'artık', 'nerdeyse']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['Canda', 'note', '2', 'almış', 'bi', 'ben', 'kaldım', ':', '(', 'Can']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']
"['Ben', 'kızı', 'sevmiyodum', 'ama', 'sevdiklerimden', 'daha', 'vefakar', 'çıktı', '.', 'Artık', 'onları', 'sevmiyom', 'seni', 'seviyom', ""'"", 'kız', ""'"", '!']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Kitap', 'okurken', ',', 'yolculuktayken', 've', 'bos', 'insanlar', 'bos', 'konusurken', 'kulaklığımı', 'daha', 'çok', 'seviyorum']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['öyle', 'sanıyorsun', 'da', 'belki', 'doğru', 'değil', 'bildiğin']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['Mutsuzluk', 'boynumun', 'borcu', 'mutlu', 'olmam', 'yasak']	['O', 'O', 'O', 'O', 'O', 'O']
['Galatasaray', '3', '-', '0', 'Hoffenheim', '!']	['B-ORGANIZATION', 'O', 'O', 'O', 'B-ORGANIZATION', 'O']
['Akşam', 'iftra', 'misafir', 'var', 'dostluk', 'var', 'sohbet', 'muhabbet', 'var', ':', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['TORUNLAR', 'GYO', 'İLK', 'ALTI', 'AYDA', '97', 'MİLYON', 'TL', 'KÂR', 'AÇIKLADI']	['B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['2', 'gün', 'sonrası', 'hiç', 'olmasın', '.', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['I', ""'"", 'm', 'at', 'TRT', 'İstanbul', 'Radyosu', '(', 'İstanbul', ',', 'Türkiye', ')', 'w', '/', '5', 'others']"	['O', 'O', 'O', 'O', 'B-ORGANIZATION', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O']
['Düşündükçe', 'karışıyorum', 'ya', 'olmicak', 'böyle']	['O', 'O', 'O', 'O', 'O']
['Hic', 'bitmeyen', 'bir', 'Supernatural', 'diliyorum', '.', '.']	['O', 'O', 'O', 'B-MISC', 'O', 'O', 'O']
['ZEVK', 'ALİYORLAR', 'İNSANİ', 'ACİKTİGİ', 'ZAMANLARDA', 'PASTALAR', 'BOREKLER', 'GOSTERMEYİ', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Menfaati', 'bitenin', ',', 'muhabbeti', 'de', 'biter', '.', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Fal', 'bakilan', 'yerler', 'neden', 'hep', 'cok', 'kiro', ':', 'D', 'sarkiya', 'bak', 'ahahahhaha']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['herkezin', 'ramazanı', 'hayırlı', 'olsun', 'ALLAH', 'herkese', 'sabır', 'versin', 'oruç', 'tutmak', 'çok', 'zor', 'çünkü', ':', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Başbakan', 'Erdoğan', ',', 'Suriye', ""'"", 'den', ',', 'Mısır', ""'"", 'a', ',', 'Times', ""'"", 'daki', 'ilandan', ',', 'CAS', 'davasına', 'kadar', 'bir', 'çok', 'konuya', 'açıklık', 'getirdi', '!']"	['O', 'B-PERSON', 'O', 'B-LOCATION', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Şimdi', 'arkamdan', 'ağlayan', 'mıı', 'vaaarrrr', '?', '?', '?', '?', ':', ')', ':', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Meraba', 'ben', 'dengesiz', 'hava', 'yüzünden', 'üşürüm', 'diye', 'yanına', 'aldığın', 'ama', 'şu', 'an', 'elinde', 'tutmak', 'zorunda', 'kaldığın', 'o', 'hırkayım', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Bankaya', 'elaman', 'değil', 'NASA', ""'"", 'ya', 'Astronot', 'alıyorlar', 'arkadaş']"	['O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O']
['Hasan', 'diyorki', 'gir', 'şu', 'twitter', 'ada', 'az', 'tweet', 'at', ':', 'D']	['B-PERSON', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O']
['çok', 'zor', 've', 'yorucu', 'bi', 'hafta', 'oldu']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['Milyonlarca', 'yürek', 'tek', 'bir', 'soru', ',', 'bu', 'tatil', 'niye', 'böyle', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ölümüne', 'fenerbahçee']	['O', 'B-ORGANIZATION']
['Ben', 'diye', 'bir', 'sey', 'mi', 'kalır', 'sen', 'gidersen', '?', '?', '?', '?', '?', '?', '?', '?', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['BIR', 'INSANIN', 'ISLEDIGI', 'EN', 'BÜYÜK', 'ZULUM', 'RABBINE', 'ŞİRK', 'KOSMAKTIR', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['bde', 'bn', 'aç', 'karna', '3', '-', '4', 'bardak', 'kola', 'içen', 'insanım', 'bana', 'nye', 'zayıfsn', 'demeyn', 'midem', 'delik', 'benim', 'yediklerim', 'o', 'delikten', 'gidiyo', 'ondan', 'ben', 'çözdüm', 'olayı']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Bak', 'öyle', 'görmezden', 'gelirsen', 'bir', 'daha', 'göremezsin', 'söyliyim', 'de', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Hadi', 'artik', 'bari', 'bu', 'sefer', 'meydana', 'gelin', '#', 'bodrummeydan']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION']
['Telefonu', 'açıyorum', 'mimar', 'hanımlamı', 'görüşüyorum', 'diyorlar', 'çok', 'mutlu', 'oldumm', ';', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['E', 'peki', 'kadın', 'olmak', 'ne', 'zaman', 'yasaklanıyor', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['sende', 'biraz', 'çabalasan', 'artık']	['O', 'O', 'O', 'O']
"['Merve', ""'"", 'yi', 'cok', 'seviyorum', ',', 'herseyden', '.']"	['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['""', 'Beni', 'sev', 'ya', 'da', 'benden', 'nefret', 'et', ',', 'ikisi', 'de', 'benim', 'yararıma', '.', 'Seversen', 'hep', 'kalbinde', 'olurum', '.', 'Nefret', 'edersen', 'hep', 'aklında', '.', '""']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Şaka', 'maka', 'sınav', 'korkusu', 'sardı', 'Fatmanurla', 'bildiğin', 'çalışma', 'programı', 'hazırlıyoruz', 'ben', 've', 'program', '?', 'Neyse', 'korku', 'bu', 'olsa', 'gerek', 'Fatmanur']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']
['gerçek', 'ali', 'turan', 'hesabı', 'mı', '?']	['O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O']
['Resulullah', 'Sallallâhu', 'Aleyhi', 'Vesellem', 'buyurdular', 'ki', ':', '“', 'İnsanlar', 'iftarda', 'acele', 'ettikleri', 'sürece', 'hayır', 'üzere', 'devam', 'ederler', '.', '”', 'Buhari']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']
"['""', 'Senin', 'için', 'yapraklarını', 'kopardığım', 'papatyalardan', 'özür', 'diledim', 'dün', 'gece', '.', 'Haklısınız', 'dedim', ',', 'ne', 'sevdiği', 'belli', ',', 'ne', 'sevmediği', '.', '""']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['İşyerlerinin', 'yaya', 'kaldırmı', 'işgaline', 'son', 'verilsin', '#', 'yayakaldırımıyayalarındır']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['anlamadığım', 'şu', ',', 'adamların', 'inadı', 'inat', '.', '15mil', 'euro', 'yu', 'peşin', 'istiyorlar', ',', 'neden', 'inatlaşıyorsun', ',', 'ver', 'istedikleri', 'parayı', 'al', 'adamı', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Özlediğim', 'biri', 'var', 'ama', 'yapabileceğim', 'birşey', 'yok', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Korkmayın', 'öyle', 'salakça', 'bişi', 'yapmam', 'üşenirim']	['O', 'O', 'O', 'O', 'O', 'O']
['çok', 'sayıda', 'filmlere', 'imza', 'attım', 'evdeki', 'cd', 'ler', 'hep', 'imzalıdır', 'benim', '.', 'Hayır', 'alıyorlar', 'bu', 'bizimdi', ',', 'sizindi', 'karışıyo', '.', '.', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['çok', 'susadım', 'yaa']	['O', 'O', 'O']
['Vedalaşmakta', 'zor', 'iştir', 'oturursun', 'gemiye', 'bakarsın', 'sevdiklerine', 'gittikçe', 'ufalırlar', 'ufalırlar', 'kaybolurlar', 'gözden', 'o', 'zaman', 'en', 'iyisi', 'vedalaşmamak', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['H', '.', 'Günday', ""'"", 'ın', 'vakıf', 'maillerini', 'YA', 'O', 'DEĞİL', 'DE', 'BEN', 'SİZİN', 'SAĞLAM', 'HAYRANINIZIM', 'ÖYLE', 'BÖYLE', 'DEĞİL', 'şeklinde', 'cevaplamamak', 'için', 'kendimi', 'zor', 'tutuyorum', '.', 'H.Günday']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']
['Merve', 'Amerikaya', 'yolladik', '1', 'aydir', 'odasi', 'dagilmiyor', '.', 'Mutlulugumu', 'paylasmak', 'istedim', '.', 'Amerika']	['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION']
['Ramazan', 'Ramazan', 'adamı', 'sovdurtuyorsunuz', 'ya', 'harbi', 'helal', 'size']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Selam', 'ben', 'evde', 'sıkıntıdan', 'patlayan', 'kız']	['O', 'O', 'O', 'O', 'O', 'O']
